now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788346715.4643495,22.6875,22.9375,23.0625,23.1875,23.0,23.125,23.125,23.375
1788346716.465675,22.6875,22.875,23.0625,23.25,22.9375,23.0625,23.125,23.3125
1788346717.46689,22.6875,22.9375,23.0625,23.25,22.9375,23.0625,23.1875,23.375
1788346718.4695992,22.75,22.875,23.0625,23.1875,23.0,23.0625,23.125,23.3125
1788346719.4707453,22.6875,22.875,23.0625,23.1875,23.0,23.125,23.125,23.3125
1788346720.4715729,22.6875,22.875,23.0,23.1875,23.0,23.0625,23.125,23.375
1788346721.4718146,22.6875,22.875,23.0625,23.25,23.0,23.0625,23.125,23.3125
1788346722.4757636,22.6875,22.875,23.0625,23.25,22.9375,23.0625,23.125,23.3125
1788346723.4797764,22.6875,22.9375,23.0625,23.1875,22.9375,23.0625,23.1875,23.3125
1788346724.4798994,22.6875,22.9375,23.0,23.1875,22.9375,23.0625,23.125,23.3125
1788346725.4800937,22.625,22.875,23.0625,23.1875,22.9375,23.0625,23.125,23.3125
1788346726.4836311,22.6875,22.875,23.0625,23.1875,22.9375,23.0625,23.125,23.3125
1788346727.4849527,22.6875,22.8125,23.0,23.1875,22.9375,23.0,23.0625,23.3125
1788346728.4859033,22.6875,22.875,23.0,23.1875,22.9375,23.0625,23.0625,23.25
1788346729.4872444,22.6875,22.875,23.0,23.25,22.875,23.0,23.125,23.3125
1788346730.4905772,22.6875,22.875,23.0625,23.1875,22.9375,23.0,23.125,23.3125
1788346731.4946349,22.625,22.8125,23.0,23.125,22.9375,23.0,23.0625,23.25
1788346732.4947836,22.625,22.875,23.0625,23.125,22.875,23.0,23.0625,23.3125
1788346733.4988146,22.625,22.8125,23.0,23.1875,22.875,23.0625,23.0625,23.3125
1788346734.498846,22.625,22.8125,22.9375,23.125,22.875,23.0,23.0625,23.25
1788346735.500919,22.625,22.875,23.0,23.1875,22.875,23.0,23.0625,23.25
1788346736.5030208,22.625,22.8125,23.0,23.1875,22.875,23.0,23.0625,23.3125
1788346737.5044262,22.6875,22.8125,23.0,23.125,22.8125,23.0,23.125,23.25
1788346738.506162,22.625,22.8125,22.9375,23.125,22.875,22.9375,23.0,23.25
