now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788793524.5735288,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.125,21.375
1788793525.5735292,20.6875,21.0625,20.9375,21.25,21.0,21.125,21.1875,21.4375
1788793526.5735297,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793527.5735307,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793528.5735316,20.6875,21.0625,20.9375,21.25,21.0,21.0625,21.1875,21.4375
1788793529.5735319,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.4375
1788793530.5735323,20.625,21.0625,21.0,21.3125,21.0,21.0625,21.125,21.375
1788793531.5735328,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.375
1788793532.5735333,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.125,21.375
1788793533.5735335,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793534.5735338,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.4375
1788793535.573534,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793536.5735343,20.625,21.0625,21.0,21.25,21.0,21.125,21.125,21.4375
1788793537.573535,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.375
1788793538.5735354,20.6875,21.0625,21.0,21.3125,21.0625,21.0625,21.1875,21.375
1788793539.5735357,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.375
1788793540.5735364,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.375
1788793541.573537,20.6875,21.0625,21.0,21.25,21.0,21.125,21.1875,21.4375
1788793542.5735378,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.3125
1788793543.573538,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.4375
1788793544.5735383,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793545.5735385,20.6875,21.0,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793546.5735388,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793547.5735395,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.25,21.4375
1788793548.57354,20.625,21.0,21.0,21.3125,21.0,21.0625,21.125,21.375
1788793549.5735404,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.4375
1788793550.5735412,20.6875,21.0,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793551.5735419,20.6875,21.0,21.0,21.25,21.0,21.0625,21.125,21.375
1788793552.573542,20.75,21.0625,20.9375,21.25,21.0,21.0625,21.1875,21.375
1788793553.5735428,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793554.5735435,20.6875,21.0,20.9375,21.25,21.0,21.0625,21.125,21.375
