now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788721447.0194008,21.25,21.75,21.5625,21.9375,21.6875,21.75,21.75,22.0
1788721448.0194013,21.1875,21.8125,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721449.019402,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,21.9375
1788721450.0194027,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,21.9375
1788721451.0194032,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721452.019404,21.1875,21.8125,21.5625,21.9375,21.625,21.6875,21.6875,22.0
1788721453.0194042,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721454.019405,21.1875,21.8125,21.5625,22.0,21.625,21.75,21.75,22.0
1788721455.0194054,21.1875,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721456.0194058,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721457.0194063,21.1875,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721458.0194068,21.1875,21.75,21.5625,22.0,21.5625,21.6875,21.6875,22.0
1788721459.0194075,21.25,21.8125,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721460.0194077,21.25,21.8125,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721461.019408,21.25,21.75,21.5625,21.9375,21.6875,21.75,21.6875,22.0
1788721462.0194087,21.1875,21.75,21.625,21.9375,21.625,21.75,21.6875,22.0
1788721463.019409,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721464.0194097,21.25,21.75,21.5625,21.9375,21.625,21.6875,21.6875,21.9375
1788721465.0194104,21.25,21.75,21.625,22.0,21.625,21.6875,21.6875,22.0
1788721466.0194106,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721467.0194108,21.1875,21.75,21.5625,21.9375,21.625,21.6875,21.6875,22.0
1788721468.019411,21.25,21.75,21.5,22.0,21.625,21.75,21.6875,21.9375
1788721469.0194113,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721470.0194123,21.1875,21.75,21.5625,21.875,21.625,21.75,21.6875,22.0
1788721471.0194132,21.1875,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721472.019414,21.1875,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721473.0194142,21.1875,21.8125,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721474.019415,21.1875,21.8125,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721475.0194154,21.1875,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721476.019416,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721477.0194163,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721478.0194173,21.1875,21.75,21.5625,21.9375,21.5625,21.75,21.6875,22.0625
1788721479.019418,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721480.0194185,21.1875,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721481.019419,21.1875,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721482.0194192,21.25,21.75,21.625,21.9375,21.625,21.75,21.75,22.0
1788721483.01942,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721484.0194201,21.25,21.75,21.625,21.9375,21.6875,21.75,21.75,22.0
1788721485.0194204,21.25,21.75,21.5625,22.0,21.625,21.75,21.6875,22.0
1788721486.0194209,21.25,21.6875,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721487.0194216,21.25,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721488.0194223,21.1875,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721489.0194228,21.1875,21.75,21.5625,21.9375,21.625,21.75,21.6875,22.0
1788721490.0194232,21.1875,21.75,21.5625,22.0,21.625,21.75,21.75,22.0
1788721491.019424,21.1875,21.6875,21.625,22.0,21.625,21.75,21.6875,22.0
1788721492.0194247,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721493.0194252,21.1875,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721494.0194256,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721495.019426,21.25,21.6875,21.5625,22.0,21.6875,21.75,21.6875,22.0
1788721496.0194268,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721497.019427,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0
1788721498.0194273,21.25,21.75,21.625,22.0,21.625,21.75,21.75,22.0
1788721499.0194275,21.1875,21.8125,21.625,21.9375,21.6875,21.75,21.75,22.0625
1788721500.0194278,21.25,21.75,21.5625,21.9375,21.625,21.75,21.75,22.0625
1788721501.019428,21.25,21.75,21.625,21.9375,21.625,21.75,21.75,22.0
1788721502.0194285,21.25,21.75,21.5625,22.0,21.625,21.75,21.75,22.0625
1788721503.019429,21.25,21.75,21.625,21.9375,21.625,21.75,21.6875,22.0
